"N","sim","alpha","e","P","seed","rownum","intercept","beta","y_var","R","b","e_alpha"
50000,1591,0.25,1,500,60600,4773,1,3,1000,100,100,1
10000,1592,0.25,1,100,74438,4774,1,3,1000,100,100,1
25000,1592,0.25,1,250,33095,4775,1,3,1000,100,100,1
50000,1592,0.25,1,500,81742,4776,1,3,1000,100,100,1
10000,1593,0.25,1,100,32530,4777,1,3,1000,100,100,1
25000,1593,0.25,1,250,42648,4778,1,3,1000,100,100,1
50000,1593,0.25,1,500,52406,4779,1,3,1000,100,100,1
10000,1594,0.25,1,100,67307,4780,1,3,1000,100,100,1
25000,1594,0.25,1,250,95803,4781,1,3,1000,100,100,1
50000,1594,0.25,1,500,29008,4782,1,3,1000,100,100,1
10000,1595,0.25,1,100,58181,4783,1,3,1000,100,100,1
25000,1595,0.25,1,250,14292,4784,1,3,1000,100,100,1
50000,1595,0.25,1,500,62033,4785,1,3,1000,100,100,1
10000,1596,0.25,1,100,61889,4786,1,3,1000,100,100,1
25000,1596,0.25,1,250,12821,4787,1,3,1000,100,100,1
50000,1596,0.25,1,500,9959,4788,1,3,1000,100,100,1
10000,1597,0.25,1,100,99061,4789,1,3,1000,100,100,1
25000,1597,0.25,1,250,79963,4790,1,3,1000,100,100,1
50000,1597,0.25,1,500,72689,4791,1,3,1000,100,100,1
10000,1598,0.25,1,100,63712,4792,1,3,1000,100,100,1
25000,1598,0.25,1,250,49632,4793,1,3,1000,100,100,1
50000,1598,0.25,1,500,21912,4794,1,3,1000,100,100,1
10000,1599,0.25,1,100,44698,4795,1,3,1000,100,100,1
25000,1599,0.25,1,250,7957,4796,1,3,1000,100,100,1
50000,1599,0.25,1,500,35042,4797,1,3,1000,100,100,1
10000,1600,0.25,1,100,75412,4798,1,3,1000,100,100,1
25000,1600,0.25,1,250,7320,4799,1,3,1000,100,100,1
50000,1600,0.25,1,500,64578,4800,1,3,1000,100,100,1
10000,1601,0.25,1,100,73085,4801,1,3,1000,100,100,1
25000,1601,0.25,1,250,48097,4802,1,3,1000,100,100,1
50000,1601,0.25,1,500,25494,4803,1,3,1000,100,100,1
10000,1602,0.25,1,100,95474,4804,1,3,1000,100,100,1
25000,1602,0.25,1,250,46963,4805,1,3,1000,100,100,1
50000,1602,0.25,1,500,52990,4806,1,3,1000,100,100,1
10000,1603,0.25,1,100,70498,4807,1,3,1000,100,100,1
25000,1603,0.25,1,250,84332,4808,1,3,1000,100,100,1
50000,1603,0.25,1,500,81061,4809,1,3,1000,100,100,1
10000,1604,0.25,1,100,99147,4810,1,3,1000,100,100,1
25000,1604,0.25,1,250,9828,4811,1,3,1000,100,100,1
50000,1604,0.25,1,500,30403,4812,1,3,1000,100,100,1
10000,1605,0.25,1,100,1069,4813,1,3,1000,100,100,1
25000,1605,0.25,1,250,65705,4814,1,3,1000,100,100,1
50000,1605,0.25,1,500,77684,4815,1,3,1000,100,100,1
10000,1606,0.25,1,100,72359,4816,1,3,1000,100,100,1
25000,1606,0.25,1,250,90444,4817,1,3,1000,100,100,1
50000,1606,0.25,1,500,67835,4818,1,3,1000,100,100,1
10000,1607,0.25,1,100,42350,4819,1,3,1000,100,100,1
25000,1607,0.25,1,250,32418,4820,1,3,1000,100,100,1
50000,1607,0.25,1,500,41414,4821,1,3,1000,100,100,1
10000,1608,0.25,1,100,19189,4822,1,3,1000,100,100,1
25000,1608,0.25,1,250,60130,4823,1,3,1000,100,100,1
50000,1608,0.25,1,500,25388,4824,1,3,1000,100,100,1
10000,1609,0.25,1,100,75547,4825,1,3,1000,100,100,1
25000,1609,0.25,1,250,11399,4826,1,3,1000,100,100,1
50000,1609,0.25,1,500,74483,4827,1,3,1000,100,100,1
10000,1610,0.25,1,100,93098,4828,1,3,1000,100,100,1
25000,1610,0.25,1,250,87545,4829,1,3,1000,100,100,1
50000,1610,0.25,1,500,57921,4830,1,3,1000,100,100,1
10000,1611,0.25,1,100,15803,4831,1,3,1000,100,100,1
25000,1611,0.25,1,250,16001,4832,1,3,1000,100,100,1
50000,1611,0.25,1,500,82338,4833,1,3,1000,100,100,1
10000,1612,0.25,1,100,69057,4834,1,3,1000,100,100,1
25000,1612,0.25,1,250,70345,4835,1,3,1000,100,100,1
50000,1612,0.25,1,500,47250,4836,1,3,1000,100,100,1
10000,1613,0.25,1,100,87225,4837,1,3,1000,100,100,1
25000,1613,0.25,1,250,42468,4838,1,3,1000,100,100,1
50000,1613,0.25,1,500,94050,4839,1,3,1000,100,100,1
10000,1614,0.25,1,100,33146,4840,1,3,1000,100,100,1
25000,1614,0.25,1,250,74321,4841,1,3,1000,100,100,1
50000,1614,0.25,1,500,49392,4842,1,3,1000,100,100,1
10000,1615,0.25,1,100,1799,4843,1,3,1000,100,100,1
25000,1615,0.25,1,250,17997,4844,1,3,1000,100,100,1
50000,1615,0.25,1,500,57374,4845,1,3,1000,100,100,1
10000,1616,0.25,1,100,58152,4846,1,3,1000,100,100,1
25000,1616,0.25,1,250,79033,4847,1,3,1000,100,100,1
50000,1616,0.25,1,500,43770,4848,1,3,1000,100,100,1
10000,1617,0.25,1,100,44881,4849,1,3,1000,100,100,1
25000,1617,0.25,1,250,66766,4850,1,3,1000,100,100,1
50000,1617,0.25,1,500,80297,4851,1,3,1000,100,100,1
10000,1618,0.25,1,100,99304,4852,1,3,1000,100,100,1
25000,1618,0.25,1,250,89227,4853,1,3,1000,100,100,1
50000,1618,0.25,1,500,94756,4854,1,3,1000,100,100,1
10000,1619,0.25,1,100,38001,4855,1,3,1000,100,100,1
25000,1619,0.25,1,250,53347,4856,1,3,1000,100,100,1
50000,1619,0.25,1,500,11317,4857,1,3,1000,100,100,1
10000,1620,0.25,1,100,4925,4858,1,3,1000,100,100,1
25000,1620,0.25,1,250,96484,4859,1,3,1000,100,100,1
50000,1620,0.25,1,500,34651,4860,1,3,1000,100,100,1
10000,1621,0.25,1,100,76458,4861,1,3,1000,100,100,1
25000,1621,0.25,1,250,5990,4862,1,3,1000,100,100,1
50000,1621,0.25,1,500,9956,4863,1,3,1000,100,100,1
10000,1622,0.25,1,100,8342,4864,1,3,1000,100,100,1
25000,1622,0.25,1,250,32808,4865,1,3,1000,100,100,1
50000,1622,0.25,1,500,77084,4866,1,3,1000,100,100,1
10000,1623,0.25,1,100,74738,4867,1,3,1000,100,100,1
25000,1623,0.25,1,250,10268,4868,1,3,1000,100,100,1
50000,1623,0.25,1,500,56804,4869,1,3,1000,100,100,1
10000,1624,0.25,1,100,73032,4870,1,3,1000,100,100,1
25000,1624,0.25,1,250,69953,4871,1,3,1000,100,100,1
50000,1624,0.25,1,500,22727,4872,1,3,1000,100,100,1
10000,1625,0.25,1,100,60821,4873,1,3,1000,100,100,1
25000,1625,0.25,1,250,91098,4874,1,3,1000,100,100,1
50000,1625,0.25,1,500,99372,4875,1,3,1000,100,100,1
10000,1626,0.25,1,100,73394,4876,1,3,1000,100,100,1
25000,1626,0.25,1,250,5649,4877,1,3,1000,100,100,1
50000,1626,0.25,1,500,22271,4878,1,3,1000,100,100,1
10000,1627,0.25,1,100,64082,4879,1,3,1000,100,100,1
25000,1627,0.25,1,250,26263,4880,1,3,1000,100,100,1
50000,1627,0.25,1,500,26063,4881,1,3,1000,100,100,1
10000,1628,0.25,1,100,99532,4882,1,3,1000,100,100,1
25000,1628,0.25,1,250,8020,4883,1,3,1000,100,100,1
50000,1628,0.25,1,500,66642,4884,1,3,1000,100,100,1
10000,1629,0.25,1,100,68532,4885,1,3,1000,100,100,1
25000,1629,0.25,1,250,40406,4886,1,3,1000,100,100,1
50000,1629,0.25,1,500,33251,4887,1,3,1000,100,100,1
10000,1630,0.25,1,100,42328,4888,1,3,1000,100,100,1
25000,1630,0.25,1,250,83902,4889,1,3,1000,100,100,1
50000,1630,0.25,1,500,53563,4890,1,3,1000,100,100,1
10000,1631,0.25,1,100,66843,4891,1,3,1000,100,100,1
25000,1631,0.25,1,250,85313,4892,1,3,1000,100,100,1
50000,1631,0.25,1,500,65776,4893,1,3,1000,100,100,1
10000,1632,0.25,1,100,17800,4894,1,3,1000,100,100,1
25000,1632,0.25,1,250,30958,4895,1,3,1000,100,100,1
50000,1632,0.25,1,500,57111,4896,1,3,1000,100,100,1
10000,1633,0.25,1,100,91600,4897,1,3,1000,100,100,1
25000,1633,0.25,1,250,53422,4898,1,3,1000,100,100,1
50000,1633,0.25,1,500,37505,4899,1,3,1000,100,100,1
10000,1634,0.25,1,100,10955,4900,1,3,1000,100,100,1
25000,1634,0.25,1,250,97152,4901,1,3,1000,100,100,1
50000,1634,0.25,1,500,94295,4902,1,3,1000,100,100,1
10000,1635,0.25,1,100,2382,4903,1,3,1000,100,100,1
25000,1635,0.25,1,250,26410,4904,1,3,1000,100,100,1
50000,1635,0.25,1,500,91333,4905,1,3,1000,100,100,1
10000,1636,0.25,1,100,28603,4906,1,3,1000,100,100,1
25000,1636,0.25,1,250,43906,4907,1,3,1000,100,100,1
50000,1636,0.25,1,500,32056,4908,1,3,1000,100,100,1
10000,1637,0.25,1,100,23477,4909,1,3,1000,100,100,1
25000,1637,0.25,1,250,18973,4910,1,3,1000,100,100,1
50000,1637,0.25,1,500,79295,4911,1,3,1000,100,100,1
10000,1638,0.25,1,100,45907,4912,1,3,1000,100,100,1
25000,1638,0.25,1,250,63965,4913,1,3,1000,100,100,1
50000,1638,0.25,1,500,68033,4914,1,3,1000,100,100,1
10000,1639,0.25,1,100,58053,4915,1,3,1000,100,100,1
25000,1639,0.25,1,250,8325,4916,1,3,1000,100,100,1
50000,1639,0.25,1,500,99801,4917,1,3,1000,100,100,1
10000,1640,0.25,1,100,63539,4918,1,3,1000,100,100,1
25000,1640,0.25,1,250,37762,4919,1,3,1000,100,100,1
50000,1640,0.25,1,500,46453,4920,1,3,1000,100,100,1
10000,1641,0.25,1,100,50895,4921,1,3,1000,100,100,1
25000,1641,0.25,1,250,44091,4922,1,3,1000,100,100,1
50000,1641,0.25,1,500,49888,4923,1,3,1000,100,100,1
10000,1642,0.25,1,100,92788,4924,1,3,1000,100,100,1
25000,1642,0.25,1,250,90025,4925,1,3,1000,100,100,1
50000,1642,0.25,1,500,3593,4926,1,3,1000,100,100,1
10000,1643,0.25,1,100,21374,4927,1,3,1000,100,100,1
25000,1643,0.25,1,250,97386,4928,1,3,1000,100,100,1
50000,1643,0.25,1,500,91608,4929,1,3,1000,100,100,1
10000,1644,0.25,1,100,7870,4930,1,3,1000,100,100,1
25000,1644,0.25,1,250,52039,4931,1,3,1000,100,100,1
50000,1644,0.25,1,500,1803,4932,1,3,1000,100,100,1
10000,1645,0.25,1,100,42940,4933,1,3,1000,100,100,1
25000,1645,0.25,1,250,1343,4934,1,3,1000,100,100,1
50000,1645,0.25,1,500,66875,4935,1,3,1000,100,100,1
10000,1646,0.25,1,100,81280,4936,1,3,1000,100,100,1
25000,1646,0.25,1,250,3609,4937,1,3,1000,100,100,1
50000,1646,0.25,1,500,99248,4938,1,3,1000,100,100,1
10000,1647,0.25,1,100,74386,4939,1,3,1000,100,100,1
25000,1647,0.25,1,250,43730,4940,1,3,1000,100,100,1
50000,1647,0.25,1,500,46376,4941,1,3,1000,100,100,1
10000,1648,0.25,1,100,16121,4942,1,3,1000,100,100,1
25000,1648,0.25,1,250,97010,4943,1,3,1000,100,100,1
50000,1648,0.25,1,500,53598,4944,1,3,1000,100,100,1
10000,1649,0.25,1,100,72697,4945,1,3,1000,100,100,1
25000,1649,0.25,1,250,81485,4946,1,3,1000,100,100,1
50000,1649,0.25,1,500,20349,4947,1,3,1000,100,100,1
10000,1650,0.25,1,100,86839,4948,1,3,1000,100,100,1
25000,1650,0.25,1,250,17139,4949,1,3,1000,100,100,1
50000,1650,0.25,1,500,68638,4950,1,3,1000,100,100,1
10000,1651,0.25,1,100,94252,4951,1,3,1000,100,100,1
25000,1651,0.25,1,250,2780,4952,1,3,1000,100,100,1
50000,1651,0.25,1,500,92478,4953,1,3,1000,100,100,1
10000,1652,0.25,1,100,84950,4954,1,3,1000,100,100,1
25000,1652,0.25,1,250,28976,4955,1,3,1000,100,100,1
50000,1652,0.25,1,500,70058,4956,1,3,1000,100,100,1
10000,1653,0.25,1,100,95932,4957,1,3,1000,100,100,1
25000,1653,0.25,1,250,76056,4958,1,3,1000,100,100,1
50000,1653,0.25,1,500,56419,4959,1,3,1000,100,100,1
10000,1654,0.25,1,100,15713,4960,1,3,1000,100,100,1
25000,1654,0.25,1,250,83717,4961,1,3,1000,100,100,1
50000,1654,0.25,1,500,71970,4962,1,3,1000,100,100,1
10000,1655,0.25,1,100,6784,4963,1,3,1000,100,100,1
25000,1655,0.25,1,250,73157,4964,1,3,1000,100,100,1
50000,1655,0.25,1,500,5394,4965,1,3,1000,100,100,1
10000,1656,0.25,1,100,40228,4966,1,3,1000,100,100,1
25000,1656,0.25,1,250,18907,4967,1,3,1000,100,100,1
50000,1656,0.25,1,500,81851,4968,1,3,1000,100,100,1
10000,1657,0.25,1,100,13922,4969,1,3,1000,100,100,1
25000,1657,0.25,1,250,68409,4970,1,3,1000,100,100,1
50000,1657,0.25,1,500,74215,4971,1,3,1000,100,100,1
10000,1658,0.25,1,100,22522,4972,1,3,1000,100,100,1
25000,1658,0.25,1,250,99157,4973,1,3,1000,100,100,1
50000,1658,0.25,1,500,29136,4974,1,3,1000,100,100,1
10000,1659,0.25,1,100,50685,4975,1,3,1000,100,100,1
25000,1659,0.25,1,250,56413,4976,1,3,1000,100,100,1
50000,1659,0.25,1,500,17058,4977,1,3,1000,100,100,1
10000,1660,0.25,1,100,82285,4978,1,3,1000,100,100,1
25000,1660,0.25,1,250,86309,4979,1,3,1000,100,100,1
50000,1660,0.25,1,500,11583,4980,1,3,1000,100,100,1
10000,1661,0.25,1,100,90786,4981,1,3,1000,100,100,1
25000,1661,0.25,1,250,2938,4982,1,3,1000,100,100,1
50000,1661,0.25,1,500,64832,4983,1,3,1000,100,100,1
10000,1662,0.25,1,100,50246,4984,1,3,1000,100,100,1
25000,1662,0.25,1,250,53794,4985,1,3,1000,100,100,1
50000,1662,0.25,1,500,79139,4986,1,3,1000,100,100,1
10000,1663,0.25,1,100,38947,4987,1,3,1000,100,100,1
25000,1663,0.25,1,250,49309,4988,1,3,1000,100,100,1
50000,1663,0.25,1,500,78372,4989,1,3,1000,100,100,1
10000,1664,0.25,1,100,55960,4990,1,3,1000,100,100,1
25000,1664,0.25,1,250,26984,4991,1,3,1000,100,100,1
50000,1664,0.25,1,500,18736,4992,1,3,1000,100,100,1
10000,1665,0.25,1,100,23718,4993,1,3,1000,100,100,1
25000,1665,0.25,1,250,63822,4994,1,3,1000,100,100,1
50000,1665,0.25,1,500,27561,4995,1,3,1000,100,100,1
10000,1666,0.25,1,100,28987,4996,1,3,1000,100,100,1
25000,1666,0.25,1,250,78713,4997,1,3,1000,100,100,1
50000,1666,0.25,1,500,56415,4998,1,3,1000,100,100,1
10000,1667,0.25,1,100,23891,4999,1,3,1000,100,100,1
25000,1667,0.25,1,250,82148,5000,1,3,1000,100,100,1
50000,1667,0.25,1,500,44240,5001,1,3,1000,100,100,1
10000,1668,0.25,1,100,52773,5002,1,3,1000,100,100,1
25000,1668,0.25,1,250,47918,5003,1,3,1000,100,100,1
50000,1668,0.25,1,500,96682,5004,1,3,1000,100,100,1
10000,1669,0.25,1,100,15172,5005,1,3,1000,100,100,1
25000,1669,0.25,1,250,13203,5006,1,3,1000,100,100,1
50000,1669,0.25,1,500,42353,5007,1,3,1000,100,100,1
10000,1670,0.25,1,100,25185,5008,1,3,1000,100,100,1
25000,1670,0.25,1,250,71533,5009,1,3,1000,100,100,1
50000,1670,0.25,1,500,2328,5010,1,3,1000,100,100,1
10000,1671,0.25,1,100,62723,5011,1,3,1000,100,100,1
25000,1671,0.25,1,250,62557,5012,1,3,1000,100,100,1
50000,1671,0.25,1,500,86782,5013,1,3,1000,100,100,1
10000,1672,0.25,1,100,69029,5014,1,3,1000,100,100,1
25000,1672,0.25,1,250,72431,5015,1,3,1000,100,100,1
50000,1672,0.25,1,500,48288,5016,1,3,1000,100,100,1
10000,1673,0.25,1,100,63672,5017,1,3,1000,100,100,1
25000,1673,0.25,1,250,54796,5018,1,3,1000,100,100,1
50000,1673,0.25,1,500,36646,5019,1,3,1000,100,100,1
10000,1674,0.25,1,100,15033,5020,1,3,1000,100,100,1
25000,1674,0.25,1,250,92145,5021,1,3,1000,100,100,1
50000,1674,0.25,1,500,78865,5022,1,3,1000,100,100,1
10000,1675,0.25,1,100,15044,5023,1,3,1000,100,100,1
25000,1675,0.25,1,250,9686,5024,1,3,1000,100,100,1
50000,1675,0.25,1,500,69259,5025,1,3,1000,100,100,1
10000,1676,0.25,1,100,90137,5026,1,3,1000,100,100,1
25000,1676,0.25,1,250,90215,5027,1,3,1000,100,100,1
50000,1676,0.25,1,500,82979,5028,1,3,1000,100,100,1
10000,1677,0.25,1,100,70225,5029,1,3,1000,100,100,1
25000,1677,0.25,1,250,71561,5030,1,3,1000,100,100,1
50000,1677,0.25,1,500,41316,5031,1,3,1000,100,100,1
10000,1678,0.25,1,100,83683,5032,1,3,1000,100,100,1
25000,1678,0.25,1,250,95739,5033,1,3,1000,100,100,1
50000,1678,0.25,1,500,33629,5034,1,3,1000,100,100,1
10000,1679,0.25,1,100,42661,5035,1,3,1000,100,100,1
25000,1679,0.25,1,250,65803,5036,1,3,1000,100,100,1
50000,1679,0.25,1,500,86067,5037,1,3,1000,100,100,1
10000,1680,0.25,1,100,16569,5038,1,3,1000,100,100,1
25000,1680,0.25,1,250,79010,5039,1,3,1000,100,100,1
50000,1680,0.25,1,500,3149,5040,1,3,1000,100,100,1
10000,1681,0.25,1,100,65558,5041,1,3,1000,100,100,1
25000,1681,0.25,1,250,64781,5042,1,3,1000,100,100,1
50000,1681,0.25,1,500,35080,5043,1,3,1000,100,100,1
10000,1682,0.25,1,100,5430,5044,1,3,1000,100,100,1
25000,1682,0.25,1,250,20277,5045,1,3,1000,100,100,1
50000,1682,0.25,1,500,26323,5046,1,3,1000,100,100,1
10000,1683,0.25,1,100,83356,5047,1,3,1000,100,100,1
25000,1683,0.25,1,250,75652,5048,1,3,1000,100,100,1
50000,1683,0.25,1,500,2353,5049,1,3,1000,100,100,1
10000,1684,0.25,1,100,52080,5050,1,3,1000,100,100,1
25000,1684,0.25,1,250,16667,5051,1,3,1000,100,100,1
50000,1684,0.25,1,500,18517,5052,1,3,1000,100,100,1
10000,1685,0.25,1,100,3031,5053,1,3,1000,100,100,1
25000,1685,0.25,1,250,46498,5054,1,3,1000,100,100,1
50000,1685,0.25,1,500,44598,5055,1,3,1000,100,100,1
10000,1686,0.25,1,100,65387,5056,1,3,1000,100,100,1
25000,1686,0.25,1,250,30619,5057,1,3,1000,100,100,1
50000,1686,0.25,1,500,98393,5058,1,3,1000,100,100,1
10000,1687,0.25,1,100,41065,5059,1,3,1000,100,100,1
25000,1687,0.25,1,250,2371,5060,1,3,1000,100,100,1
50000,1687,0.25,1,500,31149,5061,1,3,1000,100,100,1
10000,1688,0.25,1,100,91450,5062,1,3,1000,100,100,1
25000,1688,0.25,1,250,51433,5063,1,3,1000,100,100,1
50000,1688,0.25,1,500,22070,5064,1,3,1000,100,100,1
10000,1689,0.25,1,100,69589,5065,1,3,1000,100,100,1
25000,1689,0.25,1,250,80354,5066,1,3,1000,100,100,1
50000,1689,0.25,1,500,4974,5067,1,3,1000,100,100,1
10000,1690,0.25,1,100,29517,5068,1,3,1000,100,100,1
25000,1690,0.25,1,250,70926,5069,1,3,1000,100,100,1
50000,1690,0.25,1,500,6085,5070,1,3,1000,100,100,1
10000,1691,0.25,1,100,61000,5071,1,3,1000,100,100,1
25000,1691,0.25,1,250,28468,5072,1,3,1000,100,100,1
50000,1691,0.25,1,500,70326,5073,1,3,1000,100,100,1
10000,1692,0.25,1,100,57779,5074,1,3,1000,100,100,1
25000,1692,0.25,1,250,84357,5075,1,3,1000,100,100,1
50000,1692,0.25,1,500,61597,5076,1,3,1000,100,100,1
10000,1693,0.25,1,100,2796,5077,1,3,1000,100,100,1
25000,1693,0.25,1,250,62838,5078,1,3,1000,100,100,1
50000,1693,0.25,1,500,38524,5079,1,3,1000,100,100,1
10000,1694,0.25,1,100,94750,5080,1,3,1000,100,100,1
25000,1694,0.25,1,250,72280,5081,1,3,1000,100,100,1
50000,1694,0.25,1,500,66825,5082,1,3,1000,100,100,1
10000,1695,0.25,1,100,67174,5083,1,3,1000,100,100,1
25000,1695,0.25,1,250,95371,5084,1,3,1000,100,100,1
50000,1695,0.25,1,500,10916,5085,1,3,1000,100,100,1
10000,1696,0.25,1,100,35169,5086,1,3,1000,100,100,1
25000,1696,0.25,1,250,16381,5087,1,3,1000,100,100,1
50000,1696,0.25,1,500,45806,5088,1,3,1000,100,100,1
10000,1697,0.25,1,100,71728,5089,1,3,1000,100,100,1
25000,1697,0.25,1,250,84389,5090,1,3,1000,100,100,1
50000,1697,0.25,1,500,8156,5091,1,3,1000,100,100,1
10000,1698,0.25,1,100,70747,5092,1,3,1000,100,100,1
25000,1698,0.25,1,250,98779,5093,1,3,1000,100,100,1
50000,1698,0.25,1,500,84491,5094,1,3,1000,100,100,1
10000,1699,0.25,1,100,81439,5095,1,3,1000,100,100,1
25000,1699,0.25,1,250,45736,5096,1,3,1000,100,100,1
50000,1699,0.25,1,500,65085,5097,1,3,1000,100,100,1
10000,1700,0.25,1,100,49999,5098,1,3,1000,100,100,1
25000,1700,0.25,1,250,74433,5099,1,3,1000,100,100,1
50000,1700,0.25,1,500,80550,5100,1,3,1000,100,100,1
10000,1701,0.25,1,100,19694,5101,1,3,1000,100,100,1
25000,1701,0.25,1,250,35964,5102,1,3,1000,100,100,1
50000,1701,0.25,1,500,11548,5103,1,3,1000,100,100,1
10000,1702,0.25,1,100,20507,5104,1,3,1000,100,100,1
25000,1702,0.25,1,250,35337,5105,1,3,1000,100,100,1
50000,1702,0.25,1,500,68774,5106,1,3,1000,100,100,1
10000,1703,0.25,1,100,33009,5107,1,3,1000,100,100,1
25000,1703,0.25,1,250,58778,5108,1,3,1000,100,100,1
50000,1703,0.25,1,500,30433,5109,1,3,1000,100,100,1
10000,1704,0.25,1,100,55749,5110,1,3,1000,100,100,1
25000,1704,0.25,1,250,38761,5111,1,3,1000,100,100,1
50000,1704,0.25,1,500,88809,5112,1,3,1000,100,100,1
10000,1705,0.25,1,100,12783,5113,1,3,1000,100,100,1
25000,1705,0.25,1,250,89763,5114,1,3,1000,100,100,1
50000,1705,0.25,1,500,70698,5115,1,3,1000,100,100,1
10000,1706,0.25,1,100,59912,5116,1,3,1000,100,100,1
25000,1706,0.25,1,250,95577,5117,1,3,1000,100,100,1
50000,1706,0.25,1,500,39981,5118,1,3,1000,100,100,1
10000,1707,0.25,1,100,24670,5119,1,3,1000,100,100,1
25000,1707,0.25,1,250,82991,5120,1,3,1000,100,100,1
50000,1707,0.25,1,500,78851,5121,1,3,1000,100,100,1
10000,1708,0.25,1,100,69155,5122,1,3,1000,100,100,1
25000,1708,0.25,1,250,82126,5123,1,3,1000,100,100,1
50000,1708,0.25,1,500,3941,5124,1,3,1000,100,100,1
10000,1709,0.25,1,100,66855,5125,1,3,1000,100,100,1
25000,1709,0.25,1,250,61706,5126,1,3,1000,100,100,1
50000,1709,0.25,1,500,40992,5127,1,3,1000,100,100,1
10000,1710,0.25,1,100,72295,5128,1,3,1000,100,100,1
25000,1710,0.25,1,250,50943,5129,1,3,1000,100,100,1
50000,1710,0.25,1,500,46076,5130,1,3,1000,100,100,1
10000,1711,0.25,1,100,57750,5131,1,3,1000,100,100,1
25000,1711,0.25,1,250,32383,5132,1,3,1000,100,100,1
50000,1711,0.25,1,500,14679,5133,1,3,1000,100,100,1
10000,1712,0.25,1,100,37958,5134,1,3,1000,100,100,1
25000,1712,0.25,1,250,27720,5135,1,3,1000,100,100,1
50000,1712,0.25,1,500,90202,5136,1,3,1000,100,100,1
10000,1713,0.25,1,100,99332,5137,1,3,1000,100,100,1
25000,1713,0.25,1,250,25743,5138,1,3,1000,100,100,1
50000,1713,0.25,1,500,71655,5139,1,3,1000,100,100,1
10000,1714,0.25,1,100,16300,5140,1,3,1000,100,100,1
25000,1714,0.25,1,250,65936,5141,1,3,1000,100,100,1
50000,1714,0.25,1,500,16615,5142,1,3,1000,100,100,1
10000,1715,0.25,1,100,57227,5143,1,3,1000,100,100,1
25000,1715,0.25,1,250,2708,5144,1,3,1000,100,100,1
50000,1715,0.25,1,500,54923,5145,1,3,1000,100,100,1
10000,1716,0.25,1,100,28732,5146,1,3,1000,100,100,1
25000,1716,0.25,1,250,84943,5147,1,3,1000,100,100,1
50000,1716,0.25,1,500,63295,5148,1,3,1000,100,100,1
10000,1717,0.25,1,100,78388,5149,1,3,1000,100,100,1
25000,1717,0.25,1,250,20171,5150,1,3,1000,100,100,1
50000,1717,0.25,1,500,1201,5151,1,3,1000,100,100,1
10000,1718,0.25,1,100,92372,5152,1,3,1000,100,100,1
25000,1718,0.25,1,250,16916,5153,1,3,1000,100,100,1
50000,1718,0.25,1,500,40456,5154,1,3,1000,100,100,1
10000,1719,0.25,1,100,30680,5155,1,3,1000,100,100,1
25000,1719,0.25,1,250,95554,5156,1,3,1000,100,100,1
50000,1719,0.25,1,500,90759,5157,1,3,1000,100,100,1
10000,1720,0.25,1,100,82927,5158,1,3,1000,100,100,1
25000,1720,0.25,1,250,59732,5159,1,3,1000,100,100,1
50000,1720,0.25,1,500,54978,5160,1,3,1000,100,100,1
10000,1721,0.25,1,100,76135,5161,1,3,1000,100,100,1
25000,1721,0.25,1,250,72023,5162,1,3,1000,100,100,1
50000,1721,0.25,1,500,28497,5163,1,3,1000,100,100,1
10000,1722,0.25,1,100,51659,5164,1,3,1000,100,100,1
25000,1722,0.25,1,250,66822,5165,1,3,1000,100,100,1
50000,1722,0.25,1,500,97125,5166,1,3,1000,100,100,1
10000,1723,0.25,1,100,20421,5167,1,3,1000,100,100,1
25000,1723,0.25,1,250,61483,5168,1,3,1000,100,100,1
50000,1723,0.25,1,500,93158,5169,1,3,1000,100,100,1
10000,1724,0.25,1,100,26175,5170,1,3,1000,100,100,1
25000,1724,0.25,1,250,64148,5171,1,3,1000,100,100,1
50000,1724,0.25,1,500,83774,5172,1,3,1000,100,100,1
10000,1725,0.25,1,100,58165,5173,1,3,1000,100,100,1
25000,1725,0.25,1,250,53947,5174,1,3,1000,100,100,1
50000,1725,0.25,1,500,92761,5175,1,3,1000,100,100,1
10000,1726,0.25,1,100,84208,5176,1,3,1000,100,100,1
25000,1726,0.25,1,250,85204,5177,1,3,1000,100,100,1
50000,1726,0.25,1,500,78725,5178,1,3,1000,100,100,1
10000,1727,0.25,1,100,51769,5179,1,3,1000,100,100,1
25000,1727,0.25,1,250,8437,5180,1,3,1000,100,100,1
50000,1727,0.25,1,500,68763,5181,1,3,1000,100,100,1
10000,1728,0.25,1,100,66186,5182,1,3,1000,100,100,1
25000,1728,0.25,1,250,54306,5183,1,3,1000,100,100,1
50000,1728,0.25,1,500,68578,5184,1,3,1000,100,100,1
10000,1729,0.25,1,100,40093,5185,1,3,1000,100,100,1
25000,1729,0.25,1,250,78869,5186,1,3,1000,100,100,1
50000,1729,0.25,1,500,26877,5187,1,3,1000,100,100,1
10000,1730,0.25,1,100,48612,5188,1,3,1000,100,100,1
25000,1730,0.25,1,250,53604,5189,1,3,1000,100,100,1
50000,1730,0.25,1,500,90459,5190,1,3,1000,100,100,1
10000,1731,0.25,1,100,37800,5191,1,3,1000,100,100,1
25000,1731,0.25,1,250,8339,5192,1,3,1000,100,100,1
50000,1731,0.25,1,500,71594,5193,1,3,1000,100,100,1
10000,1732,0.25,1,100,37365,5194,1,3,1000,100,100,1
